Period,Altman Z-Score
2506,29.27373756
2507,75.79319553
2508,79.34427953
2509,20.48044448
2510,96.41198627
2511,9.54198897
2512,23.65533492
2513,79.74739699
2514,408.8136457
2515,171.0162098
2516,19.26849269
2517,39.75311231
2518,583.9258329
2519,213.1429093
2520,45.65921668
2521,34.40029337
2522,17.29718397
2523,48.72964647
2524,21.90109922
2525,93.94344097
2526,42.58537326
2527,57.81447653
2528,41.04898697
2529,105.3791497
2530,67.31179601
2531,39.0503987
2532,111.2312125
2533,40.62324319
2534,81.52436236
2535,32.10012776
2536,15.38785167
2537,27.1619435
2538,24.576378
2539,56.98855955
2540,25.81396813
2541,25.17571314
2542,25.21769221
2543,33.99090255
2544,52.78037881
2545,21.09195265
2546,17.62852789
2547,40.08403683
2548,15.55324426
2549,20.37888711
2550,24.8792092
2551,10.8014633
2552,15.62905955
2553,23.96379648
2554,54.79560974
2555,16.73163112
2556,15.34373508
2557,20.44842808
2558,57.58896652
2559,20.24375138
2560,23.06585106
2561,22.15832684
2562,27.04844971
2563,16.57724213
2564,20.9830573
2565,15.13378604
2566,40.33889278
2567,15.92671647
2568,20.68919175
2569,24.24039134
2570,10.80977306
2571,11.53754257
2572,30.72350122
2573,50.41409633
2574,22.68549962
2575,23.85360421
2576,13.1780752
2577,19.71121601
2578,35.83634384
2579,86.88929013
2580,25.27637754
2581,54.69180473
2582,46.61972762
2583,13.10223521
2584,14.88871507
2585,17.26761534
2586,64.27670118
2587,243.6683891
2588,17.87100221
2589,38.3934167
2590,23.81968574
2591,38.45055735
2592,30.18862148
2593,44.39450485
2594,37.17673864
2595,25.33254723
2596,43.3650204
2597,38.54397701
2598,30.31605111
2599,64.19228024
2600,15.77526307
2601,17.55966797
2602,25.30620039
2603,85.6050864
2604,37.47936197
2605,26.562083
2606,
2607,64.68858879
2608,212.9340601
2609,24.79851557
2610,35.82521843
2611,23.25487018
2612,28.37317058
2613,32.34830665
2614,70.87150506
2615,30.70923092
2616,32.29709403
2617,70.26257003
2618,82.60190526
2619,101.053758
2620,28.85960851
2621,20.07606301
2622,30.19182088
2623,19.44802776
2624,41.42988796
2625,26.50548092
2626,32.49893863
2627,25.69162531
2628,37.57749704
2629,41.6525174
2630,42.60740918
2631,26.69327709
2632,29.98535648
2633,21.1879109
2634,107.5584867
2635,16.63115153
2636,51.93890151
2637,20.60139168
2638,21.59753328
2639,29.5075423
2640,31.65851706
2641,4.494633193
2642,66.64365861
2643,25.78715001
2644,57.73731868
2645,41.57911429
2646,14.35224664
2647,9.184446602
2648,23.18296595
2649,57.56787702
2650,296.6932992
2651,16.98338329
2652,43.16019205
2653,231.6767083
2654,17.57974861
2655,40.52699346
2656,21.88042681
2657,34.89900003
2658,37.63134102
2659,16.94163219
2660,31.57774056
2661,44.00844141
2662,25.29648209
2663,38.26903087
2664,15.77997223
2665,17.7330073
2666,34.19099136
2667,101.7789615
2668,26.26596313
2669,27.37901716
2670,14.71450125
2671,39.49318473
2672,238.6765008
2673,24.12718291
2674,30.20742477
2675,25.98570215
2676,26.76387032
2677,78.41956272
2678,43.70695464
2679,24.24558241
2680,35.26690815
2681,52.52669209
2682,57.15094929
2683,65.69633987
2684,24.96115532
2685,18.28824522
2686,32.22045585
2687,23.90688781
2688,38.41347969
2689,22.80079581
2690,29.91198231
2691,22.49058871
2692,33.90818222
2693,42.13356472
2694,41.90861106
2695,51.59499799
2696,25.28180205
2697,28.99484126
2698,46.41177448
2699,17.39845075
2700,55.09309382
2701,17.99884834
2702,15.71968117
2703,31.10551795
2704,39.71463326
2705,45.61634342
2706,47.23348065
2707,30.95453237
2708,47.00935689
2709,72.57554999
2710,13.26268286
2711,14.20042586
2712,9.9167021
2713,32.31537927
2714,76.37375521
2715,33.09845399
2716,16.58580715
2717,67.32522467
2718,150.0228232
2719,18.46343772
2720,39.26338155
2721,30.46021907
2722,41.67170489
2723,32.8120205
2724,21.52822842
2725,36.7527497
2726,39.16252722
2727,28.47525832
2728,44.36319266
2729,17.42241095
2730,18.42005989
2731,21.64268066
2732,67.13411214
2733,39.21539053
2734,30.5001557
2735,14.77231308
2736,11.04328542
2737,52.22083787
2738,190.7082843
2739,22.98220402
2740,34.56204589
2741,34.27376459
2742,24.40681099
2743,74.65355937
2744,73.77538898
2745,26.70731527
2746,34.0003794
2747,69.67371263
2748,37.96803892
2749,58.55818931
2750,26.25264004
2751,20.06093413
2752,28.24861351
2753,22.35481757
2754,43.24643604
2755,23.96307125
2756,36.02563315
2757,31.27249777
2758,29.33565602
2759,38.68524763
2760,47.14297795
2761,57.69985598
2762,28.80950773
2763,21.26914505
2764,64.34904693
2765,19.99184883
2766,62.98867438
2767,16.99785447
2768,16.23652359
2769,31.5386966
2770,37.67336451
2771,14.57051651
2772,62.36701326
2773,27.59334856
2774,32.51513863
2775,48.35327292
2776,150.7103154
2777,10.43486546
2778,16.33454855
2779,21.26785943
2780,27.94946304
2781,65.3958971
2782,21.2627725
2783,18.82156279
2784,48.23259393
2785,194.4610989
2786,19.13745778
2787,37.56388986
2788,27.01110403
2789,48.48175807
2790,44.57640102
2791,17.04911938
2792,33.02369592
2793,32.8659075
2794,20.90712513
2795,29.52284809
2796,16.10178829
2797,25.12234488
2798,20.46526929
2799,80.33590863
2800,23.27082961
2801,23.40066945
2802,16.24387936
2803,14.845071
2804,55.25411239
2805,147.5870856
2806,23.11630616
2807,42.58234961
2808,25.51474753
2809,26.20937703
2810,93.74675597
2811,51.3426069
2812,29.02543652
2813,37.37792985
2814,51.29469461
2815,36.60447819
2816,27.83796058
2817,24.52613396
2818,21.41134888
2819,23.72654929
2820,22.33599955
2821,67.97037046
2822,18.23166029
2823,29.19713105
2824,28.00806681
2825,26.12032923
2826,33.97221533
2827,43.20393689
2828,48.6000365
2829,34.8228761
2830,25.01745724
2831,28.9491599
2832,22.41676059
2833,73.51920605
2834,17.02311319
2835,15.63879817
2836,34.7784952
2837,32.39819534
2838,11.8190682
2839,27.9759755
2840,14.85776113
2841,32.4630719
2842,37.38071336
2843,39.90022299
2844,431.4751659
2845,12.71036082
2846,17.30862502
2847,26.73670215
2848,21.51768238
2849,58.70492952
2850,23.7618689
2851,21.61053473
2852,46.19060805
2853,21.12902457
2854,34.19701745
2855,50.17695904
2856,20.46722835
2857,25.48032493
2858,61.55286754
2859,77.51342267
2860,20.45284724
2861,26.27253832
2862,29.27492047
2863,24.16366446
2864,42.00858362
2865,19.56650696
2866,14.81072744
2867,43.80248927
2868,75.41485322
2869,31.19806191
2870,16.54642857
2871,26.79249591
2872,18.72055618
2873,41.09953038
2874,163.5087868
2875,22.61444525
2876,42.83956187
2877,24.3003518
2878,25.28397139
2879,93.33902968
2880,46.22706489
2881,26.86864277
2882,36.24280494
2883,36.91899173
2884,36.1060974
2885,28.4560831
2886,25.75417957
2887,21.00749743
2888,23.93116541
2889,17.63472488
2890,112.7997434
2891,12.72945514
2892,20.80958364
2893,31.65166264
2894,28.60264952
2895,35.81190284
2896,52.08499346
2897,30.44083482
2898,39.13089113
2899,22.30017035
2900,18.26034796
2901,23.32712944
2902,104.2967414
2903,16.30546539
2904,14.27308457
2905,34.92341837
2906,52.42995973
2907,12.29369813
2908,17.40326041
2909,10.61987074
2910,9.482245561
2911,378.9278099
2912,42.95495515
2913,13.70087357
2914,27.84579925
2915,32.09098631
2916,431.5863924
2917,8.418950869
2918,17.32055867
2919,27.14220167
2920,19.39434292
2921,143.3259713
2922,17.59492898
2923,17.32753083
2924,45.94494948
2925,20.3870214
2926,26.28032294
2927,55.21477001
2928,18.57232214
2929,25.92558838
2930,101.1738843
2931,84.05555903
2932,17.25490865
2933,28.12022774
2934,26.932788
2935,29.03230413
2936,24.23455114
2937,15.1580899
2938,16.47476661
2939,16.82402214
2940,31.11450823
2941,20.11048971
2942,13.94807229
2943,32.84538524
2944,11.64438563
2945,34.03024778
2946,161.6937442
2947,24.53226275
2948,38.88012837
2949,25.24280274
2950,22.43354241
2951,57.68636348
2952,50.99387487
2953,26.60449384
2954,29.55577097
2955,41.93714231
2956,39.24451723
2957,27.81346649
2958,22.09859238
2959,18.08280249
2960,41.26436844
2961,16.61563544
2962,91.89654706
2963,13.08583707
2964,28.3572883
2965,36.45898552
2966,28.67491495
2967,40.92772665
2968,36.434521
2969,44.11771424
2970,34.67389206
2971,19.79961888
2972,13.86581391
2973,107.4643269
2974,16.03030859
2975,31.67000916
2976,80.62792312
2977,20.99134845
2978,36.58274539
2979,38.99597343
2980,54.31480849
2981,31.47698081
2982,29.88352774
2983,25.94880319
2984,73.63255989
2985,24.61207821
2986,25.10882095
2987,21.87013595
2988,51.23434633
2989,56.97110696
2990,22.02302192
2991,9.361490715
2992,58.19527074
2993,46.43065325
2994,65.3741687
2995,57.64274939
2996,32.79943201
2997,213.1977049
2998,58.41155034
2999,19.04717247
3000,14.88356798
3001,27.25654671
3002,94.07304746
3003,23.84937255
3004,21.77212532
3005,59.61052828
3006,24.04466246
3007,22.89507855
3008,46.32762235
3009,15.55065947
3010,28.9465804
3011,128.4431846
3012,21.22741841
3013,24.25089404
3014,16.1007533
3015,28.92265472
3016,19.9932477
3017,186.1618353
3018,23.86802465
3019,63.67902944
3020,46.37263594
3021,96.78394033
3022,57.90773322
3023,24.20228193
3024,108.6966022
3025,63.10576638
3026,23.11592759
3027,16.94554216
3028,53.55431813
3029,29.3244777
3030,22.55252277
3031,8.916904357
3032,60.79813137
3033,39.38527348
3034,47.36157755
3035,57.9414752
3036,21.88266775
3037,84.56508164
3038,30.33821924
3039,17.00113468
3040,21.06130129
3041,21.48438792
3042,24.19447779
3043,24.36235295
3044,13.06040063
3045,21.83811158
3046,19.27182545
3047,18.52341726
3048,51.93980131
3049,29.40232536
3050,17.67555971
3051,74.64131104
3052,16.1265622
3053,26.15470411
3054,25.0501795
3055,16.01187378
3056,36.74806572
3057,14.32462573
3058,16.40291008
3059,51.34617085
3060,9.042363167
3061,49.86475062
3062,28.2649371
3063,43.22914762
3064,137.3446338
3065,26.98583765
3066,98.7668014
3067,17.05542025
3068,86.23194911
3069,23.54007872
3070,19.45506217
3071,24.8201391
3072,19.82632109
3073,67.4875118
3074,35.30889687
3075,16.5304479
3076,59.14158263
3077,17.5877456
3078,16.57583086
3079,74.65932598
3080,211.4456017
3081,31.02542428
3082,28.58155468
3083,24.8395069
3084,46.82915825
3085,35.23413319
3086,479.0112084
3087,160.9538713
3088,108.7974036
3089,48.85396424
3090,65.57908936
3091,29.22176666
3092,55.08172477
3093,22.70028421
3094,30.00883922
3095,46.35029161
3096,596.662549
3097,29.87762599
3098,34.05059489
3099,33.79001184
3100,36.45264926
3101,61.97798173
3102,133.4069106
3103,13.90429379
3104,96.50448353
3105,47.57975462
3106,27.87703601
3107,34.26764741
3108,28.0114218
3109,17.78448055
3110,257.0999011
3111,26.6330474
3112,57.61381325
3113,93.48848554
3114,6.354604431
3115,25.61171192
3116,51.57265524
3117,42.86736553
3118,45.20409588
3119,93.35892768
3120,72.55317287
3121,37.57470843
3122,16.30920836
3123,94.1264641
3124,23.70578249
3125,53.87186742
3126,28.29402111
3127,21.95419395
3128,82.31340313
3129,29.68784874
3130,14.80312882
3131,27.57247718
3132,21.88587618
3133,26.73607824
3134,142.2502565
3135,42.8132919
3136,28.57932331
3137,299.9402025
3138,51.83585707
3139,193.7362982
3140,88.61074923
3141,89.7401108
3142,62.62203061
3143,169.5688038
3144,64.81735223
3145,44.08097512
3146,46.89623674
3147,963.0959711
3148,76.77187592
3149,47.64513714
3150,21.8709572
3151,59.47599862
3152,24.54070694
3153,93.82456117
3154,20.29709767
3155,92.72481166
3156,58.16922304
3157,30.66383502
3158,46.57150906
3159,25.53340869
3160,74.59637473
3161,34.70120393
3162,89.17337334
3163,100.4259808
3164,60.91980226
3165,160.6006493
3166,38.29412839
3167,31.33370291
3168,21.46224233
3169,155.2194501
3170,444.0450884
3171,80.2125105
3172,32.55510442
3173,77.08240541
3174,363.0742584
3175,94.59320896
3176,81.97998446
3177,21.39471542
3178,30.93369527
3179,14.19196313
3180,34.50262299
3181,76.18906409
3182,18.42791609
3183,9.681029224
3184,15.31874212
3185,29.77192546
3186,92.48142008
3187,54.71315082
3188,28.65798099
3189,26.30521917
3190,63.86453113
3191,25.04541186
3192,44.41123452
3193,66.31401003
3194,23.20194144
3195,18.74971903
3196,45.17813639
3197,134.4240149
3198,37.72809583
3199,165.7945698
3200,25.56865585
3201,17.48949887
3202,26.19409623
3203,166.5745523
3204,30.81749388
3205,31.86120938
3206,29.6578969
3207,82.09348547
3208,97.17379787
3209,39.11655953
3210,42.01116853
3211,22.38254219
3212,63.16991786
3213,46.39323532
3214,66.47744211
3215,69.5626866
3216,66.40911227
3217,28.67963806
3218,21.44047386
3219,34.10396473
3220,44.9502525
3221,158.6045992
3222,78.67840186
3223,216.2087737
3224,126.2513613
3225,162.7889134
3226,372.1241567
3227,21.95017214
3228,19.03023269
3229,43.27090021
3230,49.17412938
3231,35.94946916
3232,82.28735454
3233,113.9260819
3234,171.3091399
3235,12.26456899
3236,30.3786238
3237,40.65125017
3238,11.81894496
3239,18.34924825
3240,63.16325748
3241,24.40376589
3242,18.96444615
3243,23.08914991
3244,19.33769649
3245,38.06499346
3246,14.74335194
3247,16.24710488
3248,23.64968835
3249,36.9734276
3250,263.699863
3251,443.7974026
3252,33.0455383
3253,22.65622207
3254,22.4241824
3255,13.98761822
3256,21.23120787
3257,62.81965408
3258,17.65221813
3259,29.40456254
3260,40.44916664
3261,111.86183
3262,49.4872431
3263,116.5476821
3264,107.1256009
3265,37.6242747
3266,39.27818748
3267,57.63853161
3268,27.0514604
3269,119.6964659
3270,42.0766765
3271,59.68704844
3272,39.80136176
3273,43.41652092
3274,59.07937678
3275,30.56692991
3276,40.73411926
3277,28.05898582
3278,35.1271375
3279,55.36409889
3280,67.72557125
3281,47.35230919
3282,24.27738406
3283,23.90613439
3284,44.56962586
3285,85.92214255
3286,55.430758
3287,77.62257079
3288,117.6857779
3289,55.83607451
3290,47.68440591
3291,109.3000406
3292,7.027466137
3293,18.58511728
3294,13.70036397
3295,19.20509997
3296,27.81596225
3297,27.6494728
3298,170.0586916
3299,25.10169632
3300,52.10970565
3301,17.98662221
3302,21.925817
3303,161.9231359
3304,19.11646246
3305,26.98184356
3306,78.44002512
3307,65.03044306
3308,19.53840356
3309,30.23010019
3310,117.4980515
3311,30.28689197
3312,34.0760939
3313,39.10452206
3314,19.01835955
3315,69.73030601
3316,41.3640289
3317,153.3923104
3318,24.10506545
3319,56.78477506
3320,27.00125668
3321,31.06727137
3322,43.56380162
3323,127.2579821
3324,66.73981573
3325,23.46854634
3326,30.8402158
3327,96.84063448
3328,156.9073791
3329,64.00721504
3330,227.0236011
3331,18.94178963
3332,61.49501985
3333,44.60805161
3334,36.53625618
3335,29.6346125
3336,43.13010057
3337,26.51706575
3338,92.08314905
3339,19.14523658
3340,95.71283308
3341,83.1782173
3342,65.12905487
3343,81.20054629
3344,240.500383
3345,14.67364063
3346,12.41903264
3347,51.71801344
3348,52.56926035
3349,53.09564348
3350,97.50885747
3351,98.10166587
3352,23.55329553
3353,35.36741799
3354,32.88235477
3355,24.84071021
3356,31.95075963
3357,59.42735837
3358,51.59712745
3359,12.63195165
3360,23.4854534
3361,29.34474671
3362,25.97449209
3363,28.531826
3364,16.41942835
3365,13.02224559
3366,78.48934062
3367,33.31470369
3368,32.45171207
3369,118.8906523
3370,85.7975414
3371,24.31177737
3372,23.49266553
3373,32.92948298
3374,356.0383711
3375,44.01774152
3376,26.24286159
3377,34.63508365
3378,35.37881353
3379,28.95843115
3380,71.64790684
3381,12.30138544
3382,102.0726687
3383,85.91851044
3384,29.29892541
3385,71.00950997
3386,67.18936632
3387,8.477270289
3388,45.92016118
3389,36.36243849
3390,29.64089141
3391,27.49470138
3392,21.92454307
3393,89.37111729
3394,35.61040053
3395,20.78016491
3396,248.7706364
3397,21.49055197
3398,19.36838551
3399,18.62481193
3400,34.94111333
3401,30.66373752
3402,24.16116156
3403,13.83882609
3404,53.27478591
3405,77.49886633
3406,111.2886097
3407,41.08480449
3408,97.20959095
3409,61.06708833
3410,33.62610949
3411,24.48463718
3412,44.88305999
3413,27.20644392
3414,45.28005156
3415,63.14577199
3416,44.68165222
3417,36.72384638
3418,35.22776686
3419,122.6373884
3420,25.99301232
3421,39.83305321
3422,33.75261411
3423,46.14587428
3424,31.5430928
3425,74.53172042
3426,52.31297973
3427,17.26499864
3428,27.96382226
3429,38.18503425
3430,57.80949383
3431,34.19849688
3432,49.87159096
3433,29.29760757
3434,51.32691638
3435,13.539706
3436,26.40276939
3437,14.80132054
3438,18.62339556
3439,14.29502662
3440,15.02549128
3441,85.0430309
3442,29.16839744
3443,57.47971618
3444,36.6797334
3445,25.25737103
3446,18.45512582
3447,10.34944058
3448,83.14866995
3449,47.33116112
3450,38.15868292
3451,70.56084689
3452,77.84455161
3453,33.58697024
3454,72.98594559
3455,130.3487835
3456,58.22791405
3457,33.03178613
3458,32.61898257
3459,17.46892498
3460,273.4382353
3461,34.77682244
3462,174.7242734
3463,23.4331123
3464,88.75661313
3465,28.44258931
3466,17.19016688
3467,41.86607395
3468,58.47963303
3469,106.7344087
3470,26.98038248
3471,36.07370703
3472,37.70495201
3473,243.5009083
3474,81.79619301
3475,188.3894066
3476,26.59251408
3477,83.55962948
3478,61.4592158
3479,37.76602753
3480,35.1893785
3481,85.84988474
3482,76.91731539
3483,227.3982312
3484,36.45954236
3485,78.49731402
3486,109.3559414
3487,33.09408099
3488,212.5485204
3489,108.4324012
3490,11.74044625
3491,12.52185353
3492,70.47499963
3493,143.2824763
3494,112.7993467
3495,97.48500186
3496,203.3411229
3497,15.44576901
3498,43.01332034
3499,34.35036957
3500,21.94860665
3501,14.25022406
3502,72.35178362
3503,56.64268292
3504,19.7796909
3505,35.51242502
3506,30.59753095
3507,15.2397844
3508,24.56750001
3509,9.554161899
3510,12.31451918
3511,190.7902669
3512,25.52065263
3513,36.47438455
3514,85.51033809
3515,76.10671061
3516,18.3293216
3517,16.503491
3518,52.19410105
3519,134.9218037
3520,47.54811587
3521,67.98700683
3522,50.07937515
3523,79.3682605
3524,20.27139207
3525,10.06184629
3526,40.56987053
3527,39.65883473
3528,345.1196855
3529,40.19946542
3530,36.24285719
3531,187.1340043
3532,13.73926682
3533,186.2974531
3534,38.92661933
3535,35.70653452
3536,24.45821526
3537,24.82948424
3538,15.39798055
3539,17.96068288
3540,40.40603592
3541,6.753763693
3542,225.618127
3543,26.13516864
3544,25.08554247
3545,26.00812282
3546,578.699841
3547,23.63958737
3548,21.77903904
3549,16.06910712
3550,56.11678033
3551,58.53120942
3552,105.6704891
3553,61.8808492
3554,100.7194786
3555,68.55746163
3556,37.0444155
3557,21.75990867
3558,30.87629919
3559,38.21249669
3560,53.89867753
3561,68.73320116
3562,47.73065402
3563,41.67128324
3564,60.27655356
3565,154.9746482
3566,26.99960173
3567,32.07677483
3568,36.44393832
3569,101.5390156
3570,34.88350073
3571,71.69904186
3572,67.30080514
3573,14.26085671
3574,35.46966383
3575,49.4759876
3576,70.09745992
3577,52.06281432
3578,54.41771476
3579,80.48729594
3580,70.04058624
3581,10.10788199
3582,39.61263908
3583,18.39185111
3584,23.05768295
3585,13.40726368
3586,32.89208872
3587,79.76150889
3588,29.40706021
3589,59.40696863
3590,32.11564146
3591,22.05048004
3592,10.45009357
3593,14.68296486
3594,45.27786507
3595,23.20885792
3596,8.224717312
3597,15.99680712
3598,36.24611941
3599,14.21705583
3600,46.86505144
3601,67.0210904
3602,77.33521676
3603,45.63526678
3604,78.22691159
3605,125.1325301
3606,69.59514045
3607,39.41986424
3608,26.74500372
3609,16.89262275
3610,114.1689907
3611,41.37250275
3612,80.04112953
3613,21.94082479
3614,84.31242836
3615,22.08488629
3616,24.76868225
3617,30.46957983
3618,78.06301552
3619,115.7766639
3620,25.05843142
3621,32.59307711
3622,69.73321845
3623,281.0094615
3624,92.09412349
3625,224.890045
3626,30.68949266
3627,70.7524744
3628,56.64806252
3629,34.17843244
3630,40.09534317
3631,76.44684146
3632,73.33196042
3633,115.0391245
3634,31.19762736
3635,121.3307135
3636,199.5485467
3637,31.8972338
3638,62.25419301
3639,74.5281526
3640,230.0808398
3641,12.48440698
3642,11.41044142
3643,55.0924268
3644,163.6172176
3645,131.191766
3646,164.5728255
3647,221.6784458
3648,18.18599005
3649,40.90248305
3650,49.26797717
3651,21.98595804
3652,19.42984533
3653,73.13361391
3654,116.5158458
3655,60.77294391
3656,29.44883709
3657,50.63671358
3658,25.84458511
3659,33.44111448
3660,16.57471932
3661,12.22849771
3662,157.7801945
3663,29.40477483
3664,28.43639914
3665,49.23738612
3666,54.27179251
3667,19.51653291
3668,155.8613555
3669,319.5372572
3670,116.661365
3671,102.405196
3672,76.85393713
3673,60.03493296
3674,39.97479089
3675,22.60978474
3676,27.44047858
3677,59.76364606
3678,197.8807594
3679,47.50314905
3680,117.6469208
3681,223.3149622
3682,21.00447208
3683,330.0511003
3684,35.24599189
3685,54.19812907
3686,80.98767423
3687,19.08357304
3688,25.32974504
3689,11.81172961
3690,54.7953318
3691,42.9366767
3692,36.75871949
3693,7.469531229
3694,21.64398178
3695,29.90557169
3696,13.91840641
3697,117.6220075
3698,183.0732803
3699,25.92401646
3700,106.3244425
3701,33.23625505
3702,901.7508568
3703,28.05947634
3704,31.06335598
3705,17.61268488
3706,45.45532612
3707,103.8338448
3708,73.32695204
3709,32.57946317
3710,87.75184231
3711,60.78951501
3712,51.88811225
3713,47.9560925
3714,26.17886916
3715,41.39044978
3716,219.326113
3717,66.16083589
3718,34.91453855
3719,49.42471215
3720,108.154654
3721,36.246861
3722,25.76145003
3723,99.20266063
3724,38.18871243
3725,81.95130529
3726,66.95683753
3727,84.27871929
3728,17.86349454
3729,30.37056733
3730,43.32628689
3731,89.24529872
3732,72.81727616
3733,123.684036
3734,133.6621896
3735,101.470921
3736,18.21423006
3737,44.19112928
3738,28.36293489
3739,20.78751633
3740,13.56379362
3741,26.82510168
3742,82.82139684
3743,40.37980183
3744,60.10823439
3745,38.32880391
3746,34.25531544
3747,7.320014893
3748,10.39485544
3749,78.8635568
3750,23.47612145
3751,57.01540662
3752,58.55056086
3753,121.2178925
3754,27.18247567
3755,74.01397055
3756,121.8010193
3757,89.89855371
3758,88.92587544
3759,27.80605104
3760,18.11372447
3761,267.1038618
3762,46.09249229
3763,106.9808536
3764,18.33765455
3765,91.6988537
3766,13.90121326
3767,21.61797124
3768,22.84680187
3769,130.4690782
3770,168.5688839
3771,23.97248726
3772,30.80638324
3773,90.64431873
3774,188.0285734
3775,72.08429312
3776,86.54602697
3777,28.80062751
3778,155.1093147
3779,163.7743762
3780,55.19273213
3781,51.60699819
3782,74.17248953
3783,104.9720709
3784,75.64077174
3785,30.68098399
3786,166.1039113
3787,285.6067698
3788,34.19387029
3789,55.6092448
3790,81.71796626
3791,89.6551638
3792,111.5903639
3793,14.17502444
3794,8.274150821
3795,214.1677698
3796,192.8542202
3797,93.38717894
3798,237.1892481
3799,49.08544009
3800,101.9463979
3801,14.50941457
3802,48.43825848
3803,57.73068766
3804,12.35698155
3805,60.44596219
3806,76.99425299
3807,30.31272862
3808,62.33815001
3809,36.84213315
3810,90.26297809
3811,19.49523987
3812,9.962596929
3813,92.2185426
3814,32.39404123
3815,19.97275162
3816,22.71057343
3817,153.0059333
3818,25.32322217
3819,141.4432482
3820,137.675391
3821,154.6857298
3822,122.0143658
3823,103.3680539
3824,125.5559078
3825,78.28125116
3826,59.05151831
3827,67.79512953
3828,113.8077559
3829,102.5940486
3830,37.83271876
3831,107.5067335
3832,216.8794156
3833,33.7946203
3834,223.4382103
3835,66.59420307
3836,53.75966838
3837,35.2504302
3838,24.68561897
3839,11.75373891
3840,36.30818726
3841,86.84735827
3842,43.78008582
3843,78.44348069
3844,11.19055838
3845,21.35566274
3846,42.23878266
3847,39.49911442
3848,17.19291074
3849,16.30956269
3850,79.30535623
3851,153.8098863
3852,51.302072
3853,19.14224118
3854,23.97693346
3855,30.97000503
3856,64.58184713
3857,154.1818931
3858,21.95793754
3859,91.51745166
3860,24.03501651
3861,608.5281477
3862,28.55241136
3863,35.67581734
3864,21.94671792
3865,45.4947933
3866,125.8709698
3867,108.5556998
3868,22.75000761
3869,94.63740335
3870,93.2909912
3871,107.3735375
3872,73.36320114
3873,25.23032391
3874,39.83884091
3875,226.5200841
3876,76.08045533
3877,37.03858987
3878,55.78394632
3879,140.7441462
3880,36.94870544
3881,27.45223095
3882,142.8034013
3883,34.13419139
3884,64.77373144
3885,93.07957441
3886,67.75865506
3887,21.15148372
3888,70.12290938
3889,46.96445245
3890,81.08112373
3891,61.53977654
3892,69.40868424
3893,199.3060255
3894,116.4846017
3895,13.66084022
3896,46.00125706
3897,59.42733038
3898,21.58259498
3899,13.31290282
3900,23.36952837
3901,109.2646946
3902,36.82901164
3903,100.1825504
3904,50.65190408
3905,45.21896674
3906,19.06927801
3907,4.060946486
3908,48.16155525
3909,20.57166891
3910,63.33251784
3911,80.43770099
3912,90.49904877
3913,27.73458811
3914,73.18640328
3915,100.397861
3916,99.9700335
3917,64.95678754
3918,26.11771474
3919,21.56026134
3920,502.8364265
3921,50.80820468
3922,64.2696949
3923,24.59321675
3924,54.47087749
3925,14.95323863
3926,12.90345697
3927,38.45128434
3928,91.36695416
3929,80.13353602
3930,31.87833277
3931,144.1617342
3932,192.8241774
3933,82.25775762
3934,87.03487173
3935,30.08346852
3936,89.50978846
3937,159.4731625
3938,64.41586417
3939,38.59478831
3940,71.01623729
3941,75.18039911
3942,150.5586418
3943,30.80849878
3944,80.55723756
3945,246.2716332
3946,28.11625613
3947,81.66132838
3948,69.65303537
3949,46.69575042
3950,170.0515545
3951,14.38253577
3952,8.910412689
3953,88.29366002
3954,133.2037334
3955,126.8914862
3956,199.0231226
3957,42.71189521
3958,78.77549848
3959,21.57527172
3960,57.83274576
3961,74.07436211
3962,10.35567728
3963,60.11047275
3964,36.85357755
3965,34.12515822
3966,43.46169678
3967,41.52593385
3968,89.95907905
3969,14.26196171
3970,11.16073156
3971,81.89347832
3972,35.98165662
3973,21.65954907
3974,37.23603273
3975,590.6665618
3976,28.18065353
3977,140.4005193
3978,148.1521258
3979,98.5404185
3980,89.15772398
3981,83.40615897
3982,122.0700488
3983,51.88719172
3984,34.03294209
3985,32.00397857
3986,140.1098594
3987,211.1720025
3988,31.64753674
3989,115.9150583
3990,128.4307633
3991,211.2469459
3992,60.04285022
3993,90.43406904
3994,32.46280959
3995,23.54639369
3996,35.82371009
3997,26.98814452
3998,228.211795
3999,48.48810877
4000,23.09882575
4001,14.80168487
4002,24.32934739
4003,33.41180023
4004,29.87970636
4005,23.24242936
4006,24.25779815
4007,15.99440928
4008,72.12474472
4009,93.87567652
4010,42.80647141
4011,13.99638441
4012,17.0846443
4013,30.70890652
4014,21.27339186
4015,48.55564121
4016,37.64087845
4017,20.38292592
4018,20.37034718
4019,94.6964463
4020,72.80768093
4021,22.88055877
4022,168.3638036
4023,22.80662217
4024,429.9206658
4025,25.65607027
4026,45.26190976
4027,31.25022787
4028,60.33287818
4029,133.3400151
4030,74.69176112
4031,26.21901495
4032,76.75529352
4033,70.71048204
4034,93.44589652
4035,51.64253634
4036,28.51393541
4037,54.50086859
4038,244.5433781
4039,68.13038938
4040,33.23733902
4041,46.45655151
4042,127.3100139
4043,41.51718895
4044,31.37495782
4045,71.66445877
4046,42.47048138
4047,54.67698119
4048,76.09897863
4049,59.32539387
4050,20.12912995
4051,46.91930885
4052,54.15632434
4053,80.10363659
4054,40.20270687
4055,93.65956114
4056,127.1256792
4057,101.6237458
4058,14.5280148
4059,63.04916672
4060,25.66906539
4061,24.03755302
4062,13.54484233
4063,25.07585957
